Région,Annee,Month,Date,Day,Eolien_sum(MW),Vitesse_vent_mean(m/s),Solaire_sum(MW),Rayonnement_solaire_mean(W/m2),Consommation-sum(MW),TMin (°C),TMax (°C),TMoy (°C)
Auvergne-Rhône-Alpes,2016,7,28,Thursday,446.0,2.8975000000000004,1198.0,255.45749999999998,54377.0,13.65,27.37,20.51
Auvergne-Rhône-Alpes,2016,7,29,Friday,256.0,2.9299999999999997,1318.0,303.58375,53266.0,14.92,30.24,22.58
Auvergne-Rhône-Alpes,2016,7,30,Saturday,345.0,2.99875,960.0,254.42624999999998,47257.0,15.37,30.25,22.81
Auvergne-Rhône-Alpes,2016,7,31,Sunday,440.0,3.0100000000000002,633.0,186.2025,43106.0,17.37,25.07,21.22
Auvergne-Rhône-Alpes,2016,8,1,Monday,705.0,3.30125,1232.0,261.13125,47974.0,13.68,25.95,19.81
Auvergne-Rhône-Alpes,2016,8,2,Tuesday,412.0,3.6425,1275.0,281.1475,48858.0,12.68,27.92,20.3
Auvergne-Rhône-Alpes,2016,8,3,Wednesday,229.0,3.8975,1367.0,310.07375,49543.0,13.98,30.85,22.42
Auvergne-Rhône-Alpes,2016,8,4,Thursday,305.0,4.08125,640.0,216.7475,49077.0,14.07,26.64,20.35
Auvergne-Rhône-Alpes,2016,8,5,Friday,1048.0,4.305,1000.0,217.05749999999998,47118.0,14.01,21.46,17.74
Auvergne-Rhône-Alpes,2016,8,6,Saturday,1508.0,4.425,1347.0,287.74,42987.0,10.98,24.14,17.56
Auvergne-Rhône-Alpes,2016,8,7,Sunday,1086.0,4.282500000000001,1358.0,300.97875,41012.0,11.81,26.62,19.21
Auvergne-Rhône-Alpes,2016,8,8,Monday,379.0,4.3575,1273.0,293.3775,46004.0,13.4,29.02,21.21
Auvergne-Rhône-Alpes,2016,8,9,Tuesday,810.0,4.365,749.0,176.85,46475.0,16.24,22.18,19.21
Auvergne-Rhône-Alpes,2016,8,10,Wednesday,1415.0,3.9799999999999995,1351.0,262.87125,45700.0,9.91,21.55,15.73
Auvergne-Rhône-Alpes,2016,8,11,Thursday,1162.0,3.49625,1367.0,284.16125,46286.0,8.97,21.78,15.38
Auvergne-Rhône-Alpes,2016,8,12,Friday,523.0,2.7474999999999996,1345.0,289.62125000000003,46134.0,9.75,26.21,17.98
Auvergne-Rhône-Alpes,2016,8,13,Saturday,139.0,2.3462500000000004,1313.0,289.95375,43901.0,12.4,30.41,21.4
Auvergne-Rhône-Alpes,2016,8,14,Sunday,185.0,2.08,1299.0,281.27374999999995,41742.0,14.53,32.31,23.42
Auvergne-Rhône-Alpes,2016,8,15,Monday,281.0,2.17625,1270.0,268.645,42665.0,14.42,32.01,23.21
Auvergne-Rhône-Alpes,2016,8,16,Tuesday,236.0,2.37875,1182.0,255.17874999999998,47308.0,14.94,31.75,23.34
Auvergne-Rhône-Alpes,2016,8,17,Wednesday,178.0,2.565,967.0,250.85249999999996,47894.0,16.14,29.69,22.91
Auvergne-Rhône-Alpes,2016,8,18,Thursday,353.0,2.86625,687.0,167.68625,47403.0,16.1,25.31,20.7
Auvergne-Rhône-Alpes,2016,8,19,Friday,199.0,3.1550000000000002,1078.0,254.20000000000002,47716.0,13.51,28.97,21.24
Auvergne-Rhône-Alpes,2016,8,20,Saturday,296.0,3.1900000000000004,339.0,76.50750000000001,44144.0,15.75,20.04,17.89
Auvergne-Rhône-Alpes,2016,8,21,Sunday,1016.0,3.5212499999999998,1189.0,234.42499999999998,41122.0,12.3,22.7,17.5
Auvergne-Rhône-Alpes,2016,8,22,Monday,907.0,3.2112499999999997,1332.0,276.9525,48067.0,9.65,25.54,17.59
Auvergne-Rhône-Alpes,2016,8,23,Tuesday,315.0,2.9462500000000005,1275.0,273.63625,51514.0,12.6,30.98,21.79
Auvergne-Rhône-Alpes,2016,8,24,Wednesday,200.0,2.4225000000000003,1265.0,270.02750000000003,52788.0,14.82,33.65,24.23
Auvergne-Rhône-Alpes,2016,8,25,Thursday,440.0,2.51375,1265.0,266.53875,53690.0,16.22,34.28,25.25
Auvergne-Rhône-Alpes,2016,8,26,Friday,321.0,2.76375,1247.0,259.6675,53390.0,16.46,34.17,25.32
Auvergne-Rhône-Alpes,2016,8,27,Saturday,553.0,3.11,1191.0,246.26749999999998,47692.0,17.35,33.8,25.57
Auvergne-Rhône-Alpes,2016,8,28,Sunday,391.0,2.9174999999999995,905.0,224.53500000000003,44959.0,16.28,30.78,23.53
Auvergne-Rhône-Alpes,2016,8,29,Monday,680.0,2.9725,935.0,203.6275,52863.0,17.86,24.53,21.2
Auvergne-Rhône-Alpes,2016,8,30,Tuesday,685.0,2.8275,1061.0,208.62125,54426.0,13.87,26.3,20.09
Auvergne-Rhône-Alpes,2016,8,31,Wednesday,96.0,2.5762499999999995,1084.0,218.99,55135.0,14.45,29.82,22.14
Auvergne-Rhône-Alpes,2016,9,1,Thursday,325.0,2.725,1192.0,239.92750000000004,55791.0,14.63,29.35,21.99
Auvergne-Rhône-Alpes,2016,9,2,Friday,235.0,3.2112499999999997,1214.0,251.44375000000002,54805.0,12.61,30.2,21.4
Auvergne-Rhône-Alpes,2016,9,3,Saturday,88.0,3.6037500000000002,1104.0,236.43624999999997,48012.0,13.74,30.95,22.34
Auvergne-Rhône-Alpes,2016,9,4,Sunday,253.0,3.5524999999999993,808.0,168.93625,45278.0,14.09,29.88,21.99
Auvergne-Rhône-Alpes,2016,9,5,Monday,746.0,3.6387500000000004,739.0,104.895,53447.0,14.23,24.75,19.49
Auvergne-Rhône-Alpes,2016,9,6,Tuesday,1160.0,3.2437500000000004,1053.0,219.99874999999997,55035.0,17.45,26.97,22.21
Auvergne-Rhône-Alpes,2016,9,7,Wednesday,635.0,3.13125,1219.0,240.18125,55031.0,11.19,30.27,20.73
Auvergne-Rhône-Alpes,2016,9,8,Thursday,744.0,2.7462500000000003,955.0,216.0075,55618.0,14.55,28.85,21.7
Auvergne-Rhône-Alpes,2016,9,9,Friday,335.0,2.7512499999999998,1070.0,219.40624999999997,54748.0,16.45,27.8,22.13
Auvergne-Rhône-Alpes,2016,9,10,Saturday,116.0,2.885,1058.0,197.44625,47666.0,13.9,29.18,21.54
Auvergne-Rhône-Alpes,2016,9,11,Sunday,181.0,2.9425,1028.0,205.92875,44978.0,13.95,29.52,21.74
Auvergne-Rhône-Alpes,2016,9,12,Monday,689.0,2.96875,990.0,197.97250000000003,53893.0,16.54,31.76,24.15
Auvergne-Rhône-Alpes,2016,9,13,Tuesday,1469.0,3.1812500000000004,1103.0,197.45125000000002,55352.0,17.6,30.98,24.29
Auvergne-Rhône-Alpes,2016,9,14,Wednesday,847.0,3.4025,302.0,139.38375,54839.0,16.65,23.34,20.0
Auvergne-Rhône-Alpes,2016,9,15,Thursday,345.0,3.7275000000000005,734.0,131.45000000000002,53484.0,13.99,22.41,18.2
Auvergne-Rhône-Alpes,2016,9,16,Friday,371.0,3.4175,496.0,121.95375,53187.0,13.15,19.94,16.55
Auvergne-Rhône-Alpes,2016,9,17,Saturday,727.0,3.8975000000000004,465.0,84.50375000000001,46884.0,11.97,16.02,14.0
Auvergne-Rhône-Alpes,2016,9,18,Sunday,1005.0,3.8725000000000005,243.0,55.46125,45097.0,11.31,14.96,13.14
Auvergne-Rhône-Alpes,2016,9,19,Monday,1213.0,3.7649999999999997,648.0,129.32874999999999,53354.0,13.2,19.87,16.54
Auvergne-Rhône-Alpes,2016,9,20,Tuesday,821.0,3.2,786.0,162.20374999999999,55000.0,11.33,19.74,15.53
Auvergne-Rhône-Alpes,2016,9,21,Wednesday,408.0,2.7050000000000005,876.0,156.10999999999999,55161.0,8.94,19.62,14.28
Auvergne-Rhône-Alpes,2016,9,22,Thursday,111.0,2.69625,1040.0,203.285,54558.0,7.42,22.61,15.01
Auvergne-Rhône-Alpes,2016,9,23,Friday,108.0,2.6262499999999998,968.0,172.98999999999998,54100.0,9.74,23.37,16.55
Auvergne-Rhône-Alpes,2016,9,24,Saturday,339.0,2.91625,1098.0,192.74750000000003,47391.0,8.16,25.08,16.62
Auvergne-Rhône-Alpes,2016,9,25,Sunday,912.0,2.8850000000000002,751.0,168.93125,44821.0,12.37,24.03,18.2
Auvergne-Rhône-Alpes,2016,9,26,Monday,426.0,2.8374999999999995,715.0,127.13749999999999,53138.0,11.51,19.61,15.56
Auvergne-Rhône-Alpes,2016,9,27,Tuesday,340.0,2.7512499999999998,938.0,154.9725,54978.0,9.6,21.27,15.44
Auvergne-Rhône-Alpes,2016,9,28,Wednesday,58.0,2.6750000000000003,1074.0,191.38500000000002,55034.0,8.06,24.99,16.53
Auvergne-Rhône-Alpes,2016,9,29,Thursday,617.0,2.88,1100.0,192.54375000000002,54860.0,9.51,26.45,17.98
Auvergne-Rhône-Alpes,2016,9,30,Friday,1314.0,3.2125000000000004,862.0,160.5825,53639.0,11.68,24.81,18.25
Auvergne-Rhône-Alpes,2016,10,1,Saturday,784.0,3.50875,475.0,74.74375,48228.0,13.76,18.88,16.32
Auvergne-Rhône-Alpes,2016,10,2,Sunday,174.0,3.4149999999999996,820.0,132.42375,45284.0,10.78,18.35,14.56
Auvergne-Rhône-Alpes,2016,10,3,Monday,871.0,3.4812499999999997,1195.0,188.77875,54234.0,4.24,18.61,11.42
Auvergne-Rhône-Alpes,2016,10,4,Tuesday,652.0,3.2525000000000004,1178.0,185.37124999999997,56589.0,3.43,19.09,11.26
Auvergne-Rhône-Alpes,2016,10,5,Wednesday,546.0,2.97625,1080.0,173.41625,57196.0,4.85,19.26,12.05
Auvergne-Rhône-Alpes,2016,10,6,Thursday,281.0,3.0662499999999993,807.0,155.355,58876.0,4.38,13.71,9.05
Auvergne-Rhône-Alpes,2016,10,7,Friday,271.0,3.3375,964.0,166.1,58578.0,2.22,16.92,9.57
Auvergne-Rhône-Alpes,2016,10,8,Saturday,628.0,3.6487499999999997,844.0,123.0575,52485.0,3.88,14.99,9.44
Auvergne-Rhône-Alpes,2016,10,9,Sunday,1097.0,4.0375000000000005,982.0,132.515,51024.0,3.11,14.05,8.58
Auvergne-Rhône-Alpes,2016,10,10,Monday,1052.0,4.106249999999999,963.0,142.64625,62468.0,0.75,12.11,6.43
Auvergne-Rhône-Alpes,2016,10,11,Tuesday,1251.0,4.13875,969.0,131.9025,65442.0,2.15,13.31,7.73
Auvergne-Rhône-Alpes,2016,10,12,Wednesday,672.0,3.6750000000000003,777.0,149.6125,65371.0,-0.79,13.19,6.2
Auvergne-Rhône-Alpes,2016,10,13,Thursday,1051.0,3.28625,336.0,33.31125,67122.0,7.45,11.68,9.57
Auvergne-Rhône-Alpes,2016,10,14,Friday,789.0,2.645,320.0,44.95125,65249.0,9.44,14.1,11.77
Auvergne-Rhône-Alpes,2016,10,15,Saturday,399.0,2.395,1099.0,136.83375,54585.0,6.76,19.2,12.98
Auvergne-Rhône-Alpes,2016,10,16,Sunday,849.0,2.8387500000000006,713.0,119.915,52509.0,4.83,19.0,11.91
Auvergne-Rhône-Alpes,2016,10,17,Monday,134.0,3.23,499.0,45.35,60764.0,10.94,16.57,13.75
Auvergne-Rhône-Alpes,2016,10,18,Tuesday,354.0,3.5500000000000003,955.0,110.0275,61011.0,9.17,17.35,13.26
Auvergne-Rhône-Alpes,2016,10,19,Wednesday,529.0,3.5324999999999998,598.0,85.20875,63298.0,5.93,13.15,9.54
Auvergne-Rhône-Alpes,2016,10,20,Thursday,871.0,3.74125,782.0,106.615,64492.0,5.27,12.68,8.98
Auvergne-Rhône-Alpes,2016,10,21,Friday,765.0,3.4562500000000003,739.0,90.73375,64684.0,4.71,13.06,8.89
Auvergne-Rhône-Alpes,2016,10,22,Saturday,477.0,3.43875,999.0,144.32,58574.0,2.01,14.09,8.05
Auvergne-Rhône-Alpes,2016,10,23,Sunday,1656.0,3.4512499999999995,462.0,74.715,55377.0,5.88,17.33,11.6
Auvergne-Rhône-Alpes,2016,10,24,Monday,1520.0,3.6450000000000005,553.0,102.07874999999999,59070.0,12.08,21.49,16.79
Auvergne-Rhône-Alpes,2016,10,25,Tuesday,174.0,3.1849999999999996,406.0,55.22125,59971.0,12.69,16.49,14.59
Auvergne-Rhône-Alpes,2016,10,26,Wednesday,533.0,2.9375,534.0,62.69,61391.0,11.84,15.28,13.56
Auvergne-Rhône-Alpes,2016,10,27,Thursday,1049.0,2.9699999999999998,857.0,113.44000000000001,62077.0,8.05,13.75,10.9
Auvergne-Rhône-Alpes,2016,10,28,Friday,603.0,2.8687500000000004,923.0,122.39375,62156.0,4.58,15.03,9.8
Auvergne-Rhône-Alpes,2016,10,29,Saturday,768.0,2.7187500000000004,796.0,118.7575,57220.0,4.4,12.86,8.63
Auvergne-Rhône-Alpes,2016,10,30,Sunday,368.0,2.6900000000000004,823.0,131.74285714285713,47293.0,5.35,14.14,9.74
Auvergne-Rhône-Alpes,2016,10,31,Monday,306.0,2.6125,821.0,119.43875000000001,58979.0,3.85,14.28,9.06
Auvergne-Rhône-Alpes,2016,11,1,Tuesday,524.0,2.9149999999999996,618.0,113.26249999999999,55085.0,3.54,18.72,11.13
Auvergne-Rhône-Alpes,2016,11,2,Wednesday,499.0,2.7312499999999997,478.0,88.99624999999999,62999.0,4.98,13.5,9.24
Auvergne-Rhône-Alpes,2016,11,3,Thursday,679.0,2.9437499999999996,683.0,109.86875,65377.0,4.67,12.22,8.45
Auvergne-Rhône-Alpes,2016,11,4,Friday,1028.0,3.0912499999999996,469.0,97.1175,66742.0,0.08,16.36,8.22
Auvergne-Rhône-Alpes,2016,11,5,Saturday,1088.0,2.95125,173.0,25.65125,57888.0,9.03,14.81,11.92
Auvergne-Rhône-Alpes,2016,11,6,Sunday,505.0,3.105,398.0,78.385,58102.0,2.99,8.26,5.63
Auvergne-Rhône-Alpes,2016,11,7,Monday,473.0,2.9887500000000005,532.0,100.86375,70311.0,0.42,8.02,4.22
Auvergne-Rhône-Alpes,2016,11,8,Tuesday,719.0,3.1125000000000003,299.0,66.4025,75704.0,1.15,5.66,3.41
Auvergne-Rhône-Alpes,2016,11,9,Wednesday,1550.0,3.0775,215.0,36.56499999999999,78277.0,-0.43,7.44,3.5
Auvergne-Rhône-Alpes,2016,11,10,Thursday,1290.0,2.84375,233.0,30.3825,74990.0,4.73,8.48,6.6
Auvergne-Rhône-Alpes,2016,11,11,Friday,1385.0,3.1325000000000003,450.0,73.6975,64820.0,4.68,8.86,6.77
Auvergne-Rhône-Alpes,2016,11,12,Saturday,560.0,3.5012499999999998,553.0,98.395,66297.0,-0.91,7.73,3.41
Auvergne-Rhône-Alpes,2016,11,13,Sunday,546.0,2.80375,275.0,34.55,63906.0,2.16,9.11,5.64
Auvergne-Rhône-Alpes,2016,11,14,Monday,1013.0,3.22375,300.0,58.08,73167.0,3.96,6.47,5.22
Auvergne-Rhône-Alpes,2016,11,15,Tuesday,605.0,2.8524999999999996,514.0,79.7325,74496.0,0.75,8.83,4.79
Auvergne-Rhône-Alpes,2016,11,16,Wednesday,459.0,3.4612499999999997,364.0,43.285000000000004,72858.0,3.54,11.26,7.4
Auvergne-Rhône-Alpes,2016,11,17,Thursday,818.0,3.69125,449.0,67.51625,69184.0,5.72,15.06,10.39
Auvergne-Rhône-Alpes,2016,11,18,Friday,1872.0,4.73375,139.0,22.66125,67472.0,9.1,12.62,10.86
Auvergne-Rhône-Alpes,2016,11,19,Saturday,1105.0,5.57875,476.0,73.0275,61078.0,4.58,11.31,7.95
Auvergne-Rhône-Alpes,2016,11,20,Sunday,2521.0,5.765000000000001,382.0,68.07,58497.0,3.7,16.06,9.88
Auvergne-Rhône-Alpes,2016,11,21,Monday,2328.0,5.68,182.0,38.875,64356.0,12.65,17.34,14.99
Auvergne-Rhône-Alpes,2016,11,22,Tuesday,992.0,4.52125,120.0,22.43375,67341.0,8.75,12.35,10.55
Auvergne-Rhône-Alpes,2016,11,23,Wednesday,1753.0,3.7624999999999997,319.0,62.835,66987.0,7.43,15.05,11.24
Auvergne-Rhône-Alpes,2016,11,24,Thursday,1036.0,3.24375,199.0,38.19,67886.0,7.35,12.81,10.08
Auvergne-Rhône-Alpes,2016,11,25,Friday,373.0,3.06125,309.0,35.81875,66760.0,6.94,13.44,10.19
Auvergne-Rhône-Alpes,2016,11,26,Saturday,480.0,3.09,465.0,79.68,60277.0,4.65,13.63,9.14
Auvergne-Rhône-Alpes,2016,11,27,Sunday,574.0,3.2075,445.0,80.59875,60855.0,1.65,8.69,5.17
Auvergne-Rhône-Alpes,2016,11,28,Monday,864.0,3.305,353.0,57.4375,71844.0,2.98,7.0,4.99
Auvergne-Rhône-Alpes,2016,11,29,Tuesday,364.0,3.1225,319.0,45.863749999999996,76732.0,-0.55,7.16,3.31
Auvergne-Rhône-Alpes,2016,11,30,Wednesday,237.0,3.07625,559.0,81.21,77165.0,-1.34,9.97,4.32
Auvergne-Rhône-Alpes,2016,12,1,Thursday,770.0,2.98625,527.0,78.35499999999999,79472.0,-2.67,4.99,1.16
Auvergne-Rhône-Alpes,2016,12,2,Friday,931.0,3.03875,495.0,79.74625,80478.0,-2.33,4.35,1.01
Auvergne-Rhône-Alpes,2016,12,3,Saturday,679.0,2.7087499999999998,357.0,67.5625,73717.0,-1.54,5.93,2.2
Auvergne-Rhône-Alpes,2016,12,4,Sunday,1194.0,2.585,416.0,75.4875,70756.0,-0.91,9.75,4.42
Auvergne-Rhône-Alpes,2016,12,5,Monday,662.0,2.63375,530.0,75.25375,77852.0,0.6,11.28,5.94
Auvergne-Rhône-Alpes,2016,12,6,Tuesday,351.0,2.2249999999999996,570.0,77.11875,79600.0,-1.19,10.62,4.71
Auvergne-Rhône-Alpes,2016,12,7,Wednesday,384.0,2.07125,534.0,75.88250000000001,81478.0,-2.48,7.88,2.7
Auvergne-Rhône-Alpes,2016,12,8,Thursday,976.0,2.08875,584.0,78.15375,80713.0,-2.38,12.73,5.17
Auvergne-Rhône-Alpes,2016,12,9,Friday,189.0,2.3775,539.0,76.6775,79041.0,-2.57,11.0,4.21
Auvergne-Rhône-Alpes,2016,12,10,Saturday,48.0,2.4587499999999998,590.0,75.53,72817.0,-3.11,11.16,4.03
Auvergne-Rhône-Alpes,2016,12,11,Sunday,973.0,2.6950000000000003,428.0,58.87,71405.0,-3.32,9.3,2.99
Auvergne-Rhône-Alpes,2016,12,12,Monday,900.0,2.79875,472.0,59.2825,78693.0,0.37,6.44,3.4
Auvergne-Rhône-Alpes,2016,12,13,Tuesday,345.0,2.4924999999999997,479.0,70.8825,81534.0,-1.87,8.33,3.23
Auvergne-Rhône-Alpes,2016,12,14,Wednesday,940.0,2.5275,483.0,65.92250000000001,80958.0,-1.43,11.16,4.87
Auvergne-Rhône-Alpes,2016,12,15,Thursday,525.0,2.50625,228.0,62.15625000000001,80666.0,0.05,9.45,4.75
Auvergne-Rhône-Alpes,2016,12,16,Friday,695.0,2.7937499999999997,340.0,58.19625,77331.0,1.64,11.64,6.64
Auvergne-Rhône-Alpes,2016,12,17,Saturday,422.0,3.06125,541.0,73.25000000000001,73012.0,-1.39,9.72,4.16
Auvergne-Rhône-Alpes,2016,12,18,Sunday,448.0,3.58,356.0,52.0875,73430.0,-1.39,5.26,1.94
Auvergne-Rhône-Alpes,2016,12,19,Monday,329.0,3.443749999999999,79.0,26.93,82414.0,-0.7,3.3,1.3
Auvergne-Rhône-Alpes,2016,12,20,Tuesday,377.0,3.2225,92.0,31.375000000000004,81077.0,1.61,4.91,3.26
Auvergne-Rhône-Alpes,2016,12,21,Wednesday,480.0,3.0412500000000002,233.0,60.35375,79691.0,0.88,5.49,3.19
Auvergne-Rhône-Alpes,2016,12,22,Thursday,649.0,2.99125,252.0,61.27374999999999,79203.0,-0.46,6.75,3.15
Auvergne-Rhône-Alpes,2016,12,23,Friday,624.0,3.2712499999999998,207.0,39.99375,74238.0,2.13,8.23,5.18
Auvergne-Rhône-Alpes,2016,12,24,Saturday,1150.0,3.86875,251.0,33.338750000000005,67256.0,1.36,10.46,5.91
Auvergne-Rhône-Alpes,2016,12,25,Sunday,1114.0,3.6625,266.0,52.5325,62608.0,3.35,9.34,6.35
Auvergne-Rhône-Alpes,2016,12,26,Monday,909.0,4.07625,267.0,49.426249999999996,67437.0,2.26,8.83,5.55
Auvergne-Rhône-Alpes,2016,12,27,Tuesday,1451.0,3.1862500000000002,507.0,71.06625000000001,69408.0,1.03,7.51,4.27
Auvergne-Rhône-Alpes,2016,12,28,Wednesday,980.0,2.785,565.0,76.64250000000001,73425.0,-2.73,5.67,1.47
Auvergne-Rhône-Alpes,2016,12,29,Thursday,479.0,2.1425,434.0,74.21124999999999,76642.0,-4.1,4.31,0.1
Auvergne-Rhône-Alpes,2016,12,30,Friday,188.0,2.0375,435.0,65.485,77214.0,-3.73,4.44,0.35
Auvergne-Rhône-Alpes,2016,12,31,Saturday,224.0,2.4225,383.0,72.47125000000001,75545.0,-3.73,3.84,0.05
Auvergne-Rhône-Alpes,2017,1,1,Sunday,332.0,3.2225,429.0,69.70625,72848.0,-4.13,6.19,1.03
Auvergne-Rhône-Alpes,2017,1,2,Monday,541.0,3.545,212.0,51.17,80706.0,-2.82,2.13,-0.35
Auvergne-Rhône-Alpes,2017,1,3,Tuesday,935.0,4.50125,367.0,68.0,85636.0,-2.22,1.68,-0.27
Auvergne-Rhône-Alpes,2017,1,4,Wednesday,1045.0,4.495,474.0,65.69500000000001,87669.0,-4.14,3.43,-0.35
Auvergne-Rhône-Alpes,2017,1,5,Thursday,1504.0,4.6537500000000005,369.0,56.74875,86361.0,0.03,3.71,1.87
Auvergne-Rhône-Alpes,2017,1,6,Friday,1376.0,4.43375,624.0,80.885,89047.0,-5.9,0.68,-2.61
Auvergne-Rhône-Alpes,2017,1,7,Saturday,1149.0,4.071250000000001,627.0,78.31249999999999,85297.0,-8.81,1.59,-3.61
Auvergne-Rhône-Alpes,2017,1,8,Sunday,923.0,3.6412499999999994,224.0,33.27375,79634.0,-3.13,2.71,-0.21
Auvergne-Rhône-Alpes,2017,1,9,Monday,722.0,3.4650000000000007,311.0,58.082499999999996,86896.0,-1.71,3.25,0.77
Auvergne-Rhône-Alpes,2017,1,10,Tuesday,782.0,3.2875,192.0,32.1625,88419.0,-0.21,3.92,1.85
Auvergne-Rhône-Alpes,2017,1,11,Wednesday,760.0,3.7299999999999995,229.0,39.01,86130.0,-0.24,6.08,2.92
Auvergne-Rhône-Alpes,2017,1,12,Thursday,1403.0,3.99,251.0,44.415,82810.0,2.45,9.95,6.2
Auvergne-Rhône-Alpes,2017,1,13,Friday,1972.0,4.776250000000001,174.0,49.813750000000006,82726.0,0.17,3.57,1.87
Auvergne-Rhône-Alpes,2017,1,14,Saturday,1159.0,5.1312500000000005,240.0,63.15875,78453.0,-1.82,2.63,0.4
Auvergne-Rhône-Alpes,2017,1,15,Sunday,1006.0,5.327500000000001,172.0,64.03625,77856.0,-3.46,1.45,-1.01
Auvergne-Rhône-Alpes,2017,1,16,Monday,1043.0,5.0600000000000005,215.0,79.42375,87623.0,-3.91,1.61,-1.15
Auvergne-Rhône-Alpes,2017,1,17,Tuesday,1496.0,4.835,357.0,85.39375,93450.0,-5.93,-0.48,-3.2
Auvergne-Rhône-Alpes,2017,1,18,Wednesday,764.0,4.34375,376.0,89.88375,94291.0,-7.51,-1.19,-4.35
Auvergne-Rhône-Alpes,2017,1,19,Thursday,423.0,4.245,513.0,93.6875,94063.0,-9.13,1.05,-4.04
Auvergne-Rhône-Alpes,2017,1,20,Friday,247.0,3.9037500000000005,549.0,93.97125,92979.0,-9.77,3.55,-3.11
Auvergne-Rhône-Alpes,2017,1,21,Saturday,430.0,3.8575,579.0,95.40125,85402.0,-6.83,5.2,-0.81
Auvergne-Rhône-Alpes,2017,1,22,Sunday,428.0,3.7887500000000003,214.0,60.7975,83845.0,-6.74,2.02,-2.36
Auvergne-Rhône-Alpes,2017,1,23,Monday,740.0,4.163749999999999,486.0,94.50125,90539.0,-5.59,2.71,-1.44
Auvergne-Rhône-Alpes,2017,1,24,Tuesday,1302.0,4.2787500000000005,439.0,97.33999999999999,95572.0,-7.75,-1.04,-4.39
Auvergne-Rhône-Alpes,2017,1,25,Wednesday,443.0,4.4174999999999995,208.0,89.11875,95382.0,-5.03,-1.38,-3.2
Auvergne-Rhône-Alpes,2017,1,26,Thursday,789.0,3.8975,301.0,88.17,94738.0,-8.61,5.96,-1.32
Auvergne-Rhône-Alpes,2017,1,27,Friday,2229.0,3.61125,203.0,59.085,88834.0,-0.67,7.86,3.6
Auvergne-Rhône-Alpes,2017,1,28,Saturday,845.0,3.075,194.0,55.97625,76781.0,2.79,8.92,5.85
Auvergne-Rhône-Alpes,2017,1,29,Sunday,581.0,2.9812500000000006,483.0,77.91375000000001,72120.0,1.41,10.55,5.98
Auvergne-Rhône-Alpes,2017,1,30,Monday,1342.0,3.34875,128.0,26.636249999999997,81354.0,1.08,8.97,5.03
Auvergne-Rhône-Alpes,2017,1,31,Tuesday,651.0,3.68125,325.0,50.1825,78043.0,5.8,12.55,9.17
Auvergne-Rhône-Alpes,2017,2,1,Wednesday,1098.0,3.6,513.0,94.6825,74756.0,4.71,14.57,9.64
Auvergne-Rhône-Alpes,2017,2,2,Thursday,2429.0,4.245,296.0,85.36375000000001,74414.0,5.55,14.39,9.97
Auvergne-Rhône-Alpes,2017,2,3,Friday,1662.0,4.0775,264.0,74.55,74498.0,3.1,9.6,6.35
Auvergne-Rhône-Alpes,2017,2,4,Saturday,1835.0,4.4675,439.0,64.80499999999999,69396.0,3.84,11.37,7.6
Auvergne-Rhône-Alpes,2017,2,5,Sunday,1582.0,4.04125,126.0,37.493750000000006,68948.0,3.84,7.76,5.8
Auvergne-Rhône-Alpes,2017,2,6,Monday,1610.0,4.476249999999999,312.0,47.052499999999995,78812.0,3.15,6.29,4.72
Auvergne-Rhône-Alpes,2017,2,7,Tuesday,911.0,3.7975000000000003,271.0,46.589999999999996,80269.0,1.28,8.55,4.92
Auvergne-Rhône-Alpes,2017,2,8,Wednesday,1533.0,3.7025,298.0,57.64625,80430.0,2.51,6.53,4.52
Auvergne-Rhône-Alpes,2017,2,9,Thursday,728.0,3.73125,231.0,72.49875,81875.0,2.59,5.54,4.06
Auvergne-Rhône-Alpes,2017,2,10,Friday,610.0,3.6500000000000004,517.0,88.665,79871.0,0.39,9.87,5.13
Auvergne-Rhône-Alpes,2017,2,11,Saturday,1306.0,3.69375,345.0,78.1275,72210.0,1.13,9.64,5.38
Auvergne-Rhône-Alpes,2017,2,12,Sunday,1922.0,3.8462500000000004,509.0,104.605,67269.0,4.02,14.19,9.1
Auvergne-Rhône-Alpes,2017,2,13,Monday,1905.0,3.39375,581.0,118.04875000000001,74192.0,4.9,15.06,9.98
Auvergne-Rhône-Alpes,2017,2,14,Tuesday,1491.0,2.9275,369.0,99.64875,74537.0,6.14,14.52,10.33
Auvergne-Rhône-Alpes,2017,2,15,Wednesday,776.0,2.4625,554.0,119.22,73278.0,4.7,15.98,10.34
Auvergne-Rhône-Alpes,2017,2,16,Thursday,109.0,2.495,714.0,120.74,72832.0,2.05,15.5,8.78
Auvergne-Rhône-Alpes,2017,2,17,Friday,366.0,2.45625,736.0,100.35000000000001,72667.0,1.66,13.58,7.62
Auvergne-Rhône-Alpes,2017,2,18,Saturday,383.0,2.8837500000000005,944.0,141.19500000000002,66304.0,0.19,12.15,6.17
Auvergne-Rhône-Alpes,2017,2,19,Sunday,435.0,2.7575,893.0,146.4675,64652.0,-2.0,14.64,6.32
Auvergne-Rhône-Alpes,2017,2,20,Monday,780.0,3.0399999999999996,882.0,140.6775,72560.0,-1.11,12.88,5.89
Auvergne-Rhône-Alpes,2017,2,21,Tuesday,891.0,3.21375,421.0,54.04624999999999,71271.0,5.96,13.23,9.6
